what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1431478128658
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1431478128658
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1431478128658
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1431478128673
started,bundle,com.altera.sbtgui.project,11.0.0.157,"com.altera.sbtgui.project",1431478128705
os,sysinfo,,,"win32",1431478128705
arch,sysinfo,,,"x86",1431478128705
ws,sysinfo,,,"win32",1431478128705
locale,sysinfo,,,"zh_CN",1431478128705
processors,sysinfo,,,"4",1431478128705
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1431478128705
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1431478128705
java.specification.name,sysinfo,,,"Java Platform API Specification",1431478128705
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431478128705
java.specification.version,sysinfo,,,"1.6",1431478128705
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1431478128705
java.version,sysinfo,,,"1.6.0_23",1431478128705
java.vm.info,sysinfo,,,"mixed mode",1431478128705
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1431478128705
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1431478128705
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431478128705
java.vm.specification.version,sysinfo,,,"1.0",1431478128705
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1431478128705
java.vm.version,sysinfo,,,"19.0-b09",1431478128705
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478128783
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1431478128861
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1431478129126
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1431478129391
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1431478129485
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1431478129859
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1431478129921
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1431478129953
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1431478130249
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1431478130249
started,bundle,com.altera.sbtgui.integration,11.0.0.157,"com.altera.sbtgui.integration",1431478130857
started,bundle,com.altera.systemconsole,11.0.0.157,"com.altera.systemconsole",1431478130873
started,bundle,com.altera.utilities,11.0.0.157,"com.altera.utilities",1431478131544
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1431478132823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478133307
started,bundle,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch",1431478133494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478142027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478144102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478146036
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478148735
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478148782
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478168703
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478168734
started,bundle,com.altera.sbtgui.core,11.0.0.157,"com.altera.sbtgui.core",1431478199451
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478199466
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478200356
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478243646
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478256594
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478258310
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478273177
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478278169
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478352066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478393656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431478417274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431478420581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431478446633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431478460611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431478463824
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431478466866
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478475431
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431478479783
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1431478481281
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1431478481624
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1431478481640
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1431478483793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478493418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478495617
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431478495664
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478504291
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478513807
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478528518
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478537363
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478539110
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478543213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478544601
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478546957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431478550561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431478554164
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478564164
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1431478571246
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478571948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1431478575942
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478589155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478595504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478597673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478598016
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478613774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478617315
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1431478622229
started,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.157,"com.altera.debug.cdi.gdb.plugin",1431478626597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478626831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478630435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478683865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478686579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478688732
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431478688748
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478708263
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478709153
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478721820
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478726671
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478733660
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478733894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478741975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478744565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478745781
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431478745797
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478762707
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478763019
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1431478788635
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478794017
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478801255
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478810069
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478810319
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478832611
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478835887
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431478839600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478845434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478852080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478852345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478853624
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1431478857758
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1431478857790
opened,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431478861502
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1431478862017
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1431478862064
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --sidp=0x1c58, --id=0x0, --timestamp=1431436672, /cygdrive/f/SOPC_OLED/software/SOPC/SOPC.elf] return code: 4, 'other error'",1431478868993
error,log,,,"Downloading ELF Process failed",1431478868993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478869118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478871146
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431478872145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478883361
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478890490
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431478890506
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431478896122
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431478899804
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --sidp=0x1c58, --id=0x0, --timestamp=1431436672, /cygdrive/f/SOPC_OLED/software/SOPC/SOPC.elf] return code: 4, 'other error'",1431478903004
error,log,,,"Downloading ELF Process failed",1431478903004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478903036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478908636
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1431478914174
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1431478915360
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1431478915391
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431478915812
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1431478917778
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1431478917793
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431478918760
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431478919681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431478921163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479002411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479004127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479322268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479327993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479330208
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431479335887
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431479339616
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479346062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479348216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479348231
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1431479348481
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431479348590
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431479348652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431479352240
started,bundle,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui",1431479352334
